ingles_original,portugues_traduzido,ingles_traduzido,modelo_prompt,XCOMET-XL
ELEY Makes Significant Investment in Competition Segment Within the USA,ELEY Faz Investimento Significativo no Setor de Competições Dentro dos EUA.,ELEY Makes Significant Investment in US Competition Sector.,mistral/prompt1,0.9854217171669001
ELEY Makes Significant Investment in Competition Segment Within the USA,"""ELEY Investe Consideravelmente no Segmento de Competições nos EUA""","""ELEY Invests Significantly in the Competition Segment in the USA""",qwen/prompt1,0.9873764514923091
ELEY Makes Significant Investment in Competition Segment Within the USA,ELEY faz investimento significativo no segmento da concorrência nos EUA,ELEY makes significant investment in the US competition segment,marian/,0.9910318851470941
ELEY Makes Significant Investment in Competition Segment Within the USA,ELEY faz um investimento significativo no segmento de competição nos EUA,ELEY makes a significant investment in the US competition segment,gemmaX/,0.9912000298500061
ELEY Makes Significant Investment in Competition Segment Within the USA,"A ELEY faz um investimento significativo no segmento de competição nos EUA.
","ELEY makes a significant investment in the competition segment in the US.
",gemini/prompt2,0.994344592094421
ELEY Makes Significant Investment in Competition Segment Within the USA,A ELEY faz um investimento significativo no segmento de competição dentro dos EUA.,ELEY makes a significant investment in the competition segment within the US.,gemma3/prompt1,1.0
ELEY Makes Significant Investment in Competition Segment Within the USA,ELEY faz investimento significativo no segmento de competição dentro dos EUA.,ELEY makes a significant investment in the competition segment within the U.S.,gemma3/prompt2,1.0
ELEY Makes Significant Investment in Competition Segment Within the USA,A ELEY faz um investimento significativo no segmento de competição nos EUA.,ELEY makes a significant investment in the competition segment in the USA.,gpt/prompt1,1.0
ELEY Makes Significant Investment in Competition Segment Within the USA,ELEY faz um investimento significativo no segmento de competições dentro dos EUA.,ELEY makes a significant investment in the competition segment within the USA.,gpt/prompt2,1.0
"Transgender troop enlistment not happening yet, Pentagon delays it for 6 months",O passo para integrar a tropa transgênero ainda não se firma; o Pentágono estende a sombra da espera por seis luas.,The foothold for integrating transgender troops remains unsteady; the Pentagon stretches the shadow of waiting across six moons.,gemma3/prompt3,0.593763828277587
"Transgender troop enlistment not happening yet, Pentagon delays it for 6 months","O recrutamento de tropas transgêneros não está em andamento ainda, o Pentágono adia-o por mais 6 meses.","O recrutamento de tropas transgêneros está na espera, o Pentágono pega em cheque por mais 6 meses.",llama/prompt3,0.619075953960418
"Transgender troop enlistment not happening yet, Pentagon delays it for 6 months","Ainda não está no Exército. O Pentágono ganhou mais seis meses.
",He's not in the Army yet. The Pentagon bought another six months.,gemini/prompt4,0.6460803747177121
"Transgender troop enlistment not happening yet, Pentagon delays it for 6 months","O alistamento de tropas transgêneros não está acontecendo ainda, o Pentágono adiante-o por mais seis meses.","O alistamento de tropas transgêneros não está sendo puxado para a frente ainda, o Pentágono adiante-o por mais seis meses.",llama/prompt4,0.6801902055740351
"Transgender troop enlistment not happening yet, Pentagon delays it for 6 months","O alistamento transgênero ainda patina, Pentágono ganha seis meses de fôlego.
","Transgender enlistment still stumbles, Pentagon gets a six-month breather.",gemini/prompt3,0.8142119646072381
"Transgender troop enlistment not happening yet, Pentagon delays it for 6 months","Não houve alistamento de transgênero ainda, o Pentágono atrasou-o por 6 meses","No transgender's enlisted yet, Pentagon delayed him for 6 months",meta/,0.8441079854965211
"Transgender troop enlistment not happening yet, Pentagon delays it for 6 months",O alistamento da tropa transgênero ainda não decolou; o Pentágono adia o voo por seis meses.,The transgender troop enlistment hasn't taken off; the Pentagon is grounding the flight for six months.,gemma3/prompt4,0.853403508663177
"Transgender troop enlistment not happening yet, Pentagon delays it for 6 months","""Transição de gênero em recrutamento não está acontecendo ainda, o Pentágono adia por 6 meses.""","""Gender transition in recruitment remains unresolved, Pentagon delays for six months.""",mistral/prompt3,0.9250847101211541
"Transgender troop enlistment not happening yet, Pentagon delays it for 6 months","O alistamento de transgêneros ainda não vai acontecer, Pentágono adia por 6 meses.","Transgender enlistment still won't happen, Pentagon delays for 6 months.",gemini/prompt2,0.9303007721900941
"Transgender troop enlistment not happening yet, Pentagon delays it for 6 months","Alistamento de tropas transgênero ainda não acontecendo, Pentágono adia por 6 meses.","""Transgender troop enlistment still on hold, Pentagon delays for 6 months.""",gpt/prompt3,0.946995735168457
"Transgender troop enlistment not happening yet, Pentagon delays it for 6 months","A entrada de transgêneros nas tropas ainda não está ocorrendo, o Pentágono adia por mais 6 meses.",The entry of transgenders into the ranks has not yet occurred; the Pentagon delays for another six months.,qwen/prompt4,0.958614349365234
"Transgender troop enlistment not happening yet, Pentagon delays it for 6 months",A inclusão de tropas transgênero está sendo adiada pela marinha por seis meses.,"""The inclusion of transgender troops is being postponed by the navy for six months.""",mistral/prompt4,0.9613341093063351
"Transgender troop enlistment not happening yet, Pentagon delays it for 6 months","O alistamento de tropas transgêneros ainda não está acontecendo, Pentágono adia por 6 meses.","""The enlistment of transgender troops is still not happening, Pentagon delays for 6 months.""",gpt/prompt2,0.9755162000656121
"Transgender troop enlistment not happening yet, Pentagon delays it for 6 months","O alistamento de transgêneros ainda não está acontecendo, Pentágono adia por 6 meses.
","Transgender enlistment still not happening, Pentagon delays for 6 months.",gemini/prompt1,0.975715398788452
"Transgender troop enlistment not happening yet, Pentagon delays it for 6 months","O alistamento de tropas transgênero ainda não aconteceu, Pentágono adia por 6 meses.","The enlistment of transgender troops has not yet taken place, Pentagon postpones for 6 months.",gpt/prompt4,0.9779010415077211
"Transgender troop enlistment not happening yet, Pentagon delays it for 6 months","Inscrição de transgender em tropas não está acontecendo ainda, o Pentágono atrasa para 6 meses","Transgender enrollment in troops is not yet happening, the Pentagon is delaying for 6 months.",mistral/prompt1,0.977938055992126
"Transgender troop enlistment not happening yet, Pentagon delays it for 6 months","Recrutamento de tropas transgénero ainda não está a acontecer, o Pentágono adiou-o por 6 meses","Transgender troops recruitment not happening yet, Pentagon delays it by 6 months",gemmaX/,0.9798646569252011
"Transgender troop enlistment not happening yet, Pentagon delays it for 6 months","A entrada de soldados transgêneros ainda não está acontecendo, o Pentágono adia para mais seis meses.","'The induction of transgender soldiers is still not happening, with the Pentagon delaying it for another six months.'",llama/prompt2,0.9824000597000121
"Transgender troop enlistment not happening yet, Pentagon delays it for 6 months","O alistamento de tropas transgêneros não está acontecendo ainda, o Pentágono adia por 6 meses.","Transgender troops enrollment is not happening yet, the Pentagon delays it by six months.",llama/prompt1,0.9890313148498531
"Transgender troop enlistment not happening yet, Pentagon delays it for 6 months","O alistamento de tropas transgênero ainda não está ocorrendo, o Pentágono adia por 6 meses.",The enlistment of transgender troops is still not happening; the Pentagon delays for 6 months.,gemma3/prompt2,0.9894050359725951
"Transgender troop enlistment not happening yet, Pentagon delays it for 6 months","A incorporação de tropas transexuais não está ocorrendo ainda, o Pentágono adiou por mais 6 meses.","The incorporation of transgender troops is not yet happening, with the Pentagon putting it off for another six months.",qwen/prompt3,0.9903715848922731
"Transgender troop enlistment not happening yet, Pentagon delays it for 6 months","Inscrição de tropas transexuais não ocorre ainda, o Pentágono a adianta por 6 meses.","""Enlistment of transgender troops does not occur yet, the Pentagon delays it by six months.""",mistral/prompt2,0.991093158721923
"Transgender troop enlistment not happening yet, Pentagon delays it for 6 months","O recrutamento de tropas transgender ainda não está acontecendo, Pentágono o adiou por 6 meses.","""The recruitment of transgender troops is not happening yet, the Pentagon has postponed it for 6 months.""",gpt/prompt1,0.9912000298500061
"Transgender troop enlistment not happening yet, Pentagon delays it for 6 months","O alistamento de tropas transgênero ainda não está acontecendo, o Pentágono o adia por 6 meses.",The enlistment of transgender troops is still not happening; the Pentagon is delaying it for 6 months.,gemma3/prompt1,1.0
"Transgender troop enlistment not happening yet, Pentagon delays it for 6 months","O alistamento de tropas transgénero ainda não está a acontecer, o Pentágono atrasa-o por 6 meses.","The recruitment of transgender troops is not yet taking place, the Pentagon is delaying it for six months.",marian/,1.0
"Transgender troop enlistment not happening yet, Pentagon delays it for 6 months","A admissão de transexuais no exército ainda não vai acontecer, o Pentágono adiou para seis meses.","The admission of transgender individuals into the military is still not happening, as the Pentagon has postponed it by six months.",qwen/prompt1,1.0
"Transgender troop enlistment not happening yet, Pentagon delays it for 6 months","A admissão de tropas transexuais ainda não acontece, o Pentágono adiou por seis meses.",The admission of transgender troops has not yet occurred; the Pentagon has delayed it by six months.,qwen/prompt2,1.0
Huffington Post Misrepresents Islam To Give ISIS A Pass,"O Huffington Post distorce o Islã para dar um passaporte para o ISIS.

O artigo ""A Verdadeira Face da Islamofobia"" do Huffington Post, por conta própria, torna-se um veículo de difamação do Islã. Ao afirmar que o Islã não é apenas uma religião, mas também uma identidade, a postura do Huffington Post distorce a verdadeira essência do Islã, comparável a uma máquina de mármores cuja beleza esconde sua verdadeira natureza.

O termo ""islamofobia"" é frequentemente usado para proteger aqueles que se opõem a uma crítica do Islã, sendo comparável a alguém que defende os direitos dos criminosos enquanto se opõe ao sistema de justiça. Além disso, ao descrever os muçulmanos como uma ""comunidade"" que sofreu","The Huffington Post Distorts Islam to Give a Passport to ISIS.

The Huffington Post's ""The True Face of Islamophobia"" article turns into a defamation vehicle for Islam on its own terms. By stating that Islam is not only a religion, but also an identity, The Huffington Post's stance distorts the true essence of Islam, comparable to a marble machine whose beauty conceals its true nature.

The term ""Islamophobia"" is frequently used to shield those who oppose criticism of Islam, comparable to someone who defends the rights of criminals while opposing the justice system. Furthermore, by describing Muslims as a ""community"" that has ""suffered,"" implying that the Huffington Post sees criticism of Islam as a form of suffering or injustice.",llama/prompt4,0.48201039433479304
Huffington Post Misrepresents Islam To Give ISIS A Pass,"O Huffington Post Desvirtua o Islã para Justificar o ISIS

Em um jogo de xadrez, não se permite que um peão atue como uma peça mais forte do tabuleiro. Da mesma forma, não é justo que a violência e a intolerância de grupos radicais sejam apresentadas como a voz oficial do Islã, quando na verdade não passam de um pequeno grupo marginal que visa destruir o Islã.

O Huffington Post tem feito exatamente isso - desvirtuar o Islã para justificar o ISIS. A publicação apresentou como uma declaração de fé o ataque de ISIS contra a comunidade síria de Yazidíes. No entanto, essa não é uma declaração de fé, mas uma declaração de guerra. É como dizer que o nazismo é uma expressão do cristianismo, apenas porque os nazistas se identificavam como cristã","""O Huffington Post Desvirtua o Islã para Justificar o ISIS

Em um jogo de xadrez, não se permite que um peão atue como uma peça mais forte do tabuleiro. Da mesma forma, não é justo que a violência e a intolerância de grupos radicais sejam apresentadas como a voz oficial do Islã, quando na verdade não passam de um pequeno grupo marginal que visa destruir o Islã.

O Huffington Post tem feito exatamente isso - desvirtuar o Islã para justificar o ISIS. A publicação apresentou como uma declaração de fé o ataque de ISIS contra a comunidade síria de Yazidíes. No entanto, essa não é uma declaração de fé, mas uma declaração de guerra. É como dizer que o nazismo é uma expressão do cristianismo, apenas porque os nazistas se identificavam como crist",llama/prompt3,0.6630444526672361
