ingles_original,portugues_traduzido,ingles_traduzido,modelo_prompt,XCOMET-XL
early bird catches the worm,"Quem cedo madruga, Deus ajuda.
",The early bird catches the worm.,gemma3/prompt1,0.8771393299102781
early bird catches the worm,"Quem madruga, abocanha a presa.",The early bird catches the worm.,gemma3/prompt3,0.9245222806930541
early bird catches the worm,"Quem cedo madruga, faz o dia.",The early bird catches the worm.,gemma3/prompt4,0.9329091906547541
early bird catches the worm,pássaro precoce pega o verme,Early bird takes the worm,marian/,0.9372530579566951
early bird catches the worm,O passarinho da madrugada pega a minhoca.,"""The nightbird catches the worm.""",mistral/prompt3,0.93971824645996
early bird catches the worm,Pássaro madrugador pega o verme.,Early bird catches the worm.,mistral/prompt2,0.956506133079528
early bird catches the worm,O pássaro madrugador pega a minhoca.,The early bird catches the worm.,llama/prompt1,0.9596168994903561
early bird catches the worm,o pássaro que acorda mais cedo pega o verme,the bird that wakes up earliest gets the worm,gemmaX/,0.9737838506698601
butter wouldn’t melt in their mouth,"Não ter sangue de barata.
","Don't be a pushover.
",gemini/prompt1,0.30944460630416804
butter wouldn’t melt in their mouth,"Não ter sangue de barata.
","Don't be a pushover.
",gemini/prompt2,0.30944466590881303
butter wouldn’t melt in their mouth,"""parece um anjo""","""Looks like an angel.""",gpt/prompt2,0.35241007804870605
butter wouldn’t melt in their mouth,"""Não derreteria na boca deles""","""Não derreteria na boca deles"" é uma tradução literal de uma frase. No entanto, para manter o sentido metafórico original, podemos traduzir como ""They wouldn't melt in their mouths"".",mistral/prompt3,0.43733701109886103
butter wouldn’t melt in their mouth,"Não ter sangue de barata.
",Not to have a chicken heart.,gemini/prompt4,0.45090174674987704
butter wouldn’t melt in their mouth,"parece um anjo, mas é uma serpente.","""Looks like an angel, but is a serpent.""",gpt/prompt4,0.45951223373413
butter wouldn’t melt in their mouth,Nem pestana cairia de seus olhos.,Not a single eyelash would flutter.,gemma3/prompt3,0.47452312707901
butter wouldn’t melt in their mouth,Não seria nem para dar uma mordida nesse bolo.,"""It wouldn't even be worth a bite of that cake.""",llama/prompt1,0.516902923583984
butter wouldn’t melt in their mouth,Eles não fariam uma mosca cair morta.,They wouldn't hurt a fly.,gemma3/prompt1,0.564851880073547
butter wouldn’t melt in their mouth,"Não ter um pingo de maldade na cara.
",To have a face that could melt butter.,gemini/prompt3,0.60253095626831
butter wouldn’t melt in their mouth,O manteiga não derreteia em suas bocas.,O manteiga não derreteia em suas palavras.,llama/prompt3,0.6458721160888671
butter wouldn’t melt in their mouth,Não derretem na boca.,Do not melt in your mouth.,mistral/prompt4,0.7005506753921501
butter wouldn’t melt in their mouth,Eles não fariam mal a uma pulga.,They wouldn't hurt a fly.,gemma3/prompt4,0.7315064668655391
butter wouldn’t melt in their mouth,Eles não fariam mal a uma mosca.,They wouldn't hurt a fly.,gemma3/prompt2,0.7381299734115601
butter wouldn’t melt in their mouth,butter wouldn’t melt in their mouth: não teriam como derreter manteiga na boca,Their mouths are too cold to melt butter: their mouths are too cold to melt butter,qwen/prompt4,0.8361772298812861
butter wouldn’t melt in their mouth,não deixariam nem um pedaço de manteiga derreter na boca,Não deixariam nem uma gota de mel escorrer da colher.,llama/prompt4,0.860703527927398
butter wouldn’t melt in their mouth,Eles eram tão inocentes que o queijo derretia na boca.,They were so innocent that the cheese would melt in their mouths.,llama/prompt2,0.864298939704895
butter wouldn’t melt in their mouth,Não haveria manteiga derretendo na sua boca,There would be no butter melting on your lips.,qwen/prompt3,0.9270876646041871
butter wouldn’t melt in their mouth,A manteiga não derreteria na boca deles.,I wouldn't let the butter melt in their mouths.,meta/,0.9301960468292231
butter wouldn’t melt in their mouth,manteiga não derreteria na sua boca,Butter wouldn't melt in her mouth,qwen/prompt2,0.9476377964019771
butter wouldn’t melt in their mouth,a manteiga não derreteria em sua boca,the butter wouldn't melt in your mouth,gpt/prompt1,0.9662461280822751
butter wouldn’t melt in their mouth,Parecem tão inocentes que até a manteiga não derreteria em sua boca.,"""They seem so innocent that not even butter would melt in their mouth.""",gpt/prompt3,0.9690618515014641
butter wouldn’t melt in their mouth,"""O manteiga não derretia na sua boca""","""The butter didn't melt in your mouth.""",qwen/prompt1,0.9719222784042351
butter wouldn’t melt in their mouth,manteiga não derreteria em sua boca,butter wouldn't melt in your mouth,marian/,0.981744050979614
butter wouldn’t melt in their mouth,"'Butter wouldn’t melt in their mouth' traduzido para o português é:

'Butter não derreteria em sua boca.'",Butter wouldn’t melt in their mouth,mistral/prompt1,0.987880706787109
butter wouldn’t melt in their mouth,a manteiga não derreteria na boca deles,the butter wouldn't melt in their mouths,gemmaX/,0.9940474033355711
butter wouldn’t melt in their mouth,"""A manteiga não derrete na boca deles.""","""The butter doesn't melt in their mouths.""",mistral/prompt2,0.999569177627563
go down in flames,Sofrer uma derrota desastrosa ou arruinosa.,Suffer a disastrous or disastrous defeat.,llama/prompt2,0.502269268035888
go down in flames,- Querem levar com eles?,- You want some?,meta/,0.5589743852615351
go down in flames,"Réu em chamas.
",Defendant ablaze.,gemma3/prompt2,0.603451967239379
go down in flames,Réu em chamas.,Burning Accused.,gemma3/prompt3,0.6427119970321651
go down in flames,Queimar em chamas.,Ablaze,llama/prompt3,0.710204362869262
go down in flames,desabrochar em chamas,Bloom into flames,mistral/prompt3,0.727774024009704
go down in flames,Réu cair em chamas.,Fall from grace.,gemma3/prompt4,0.73851054906845
go down in flames,Desabar em cinzas.,Fadear como cinzas.,llama/prompt4,0.782816648483276
go down in flames,Caírem em chamas,We were set on fire.,llama/prompt1,0.7938510179519651
go down in flames,"Ir pelos ares
","To go up in smoke
",gemini/prompt1,0.821972966194152
go down in flames,"Ir por água abaixo
","Go down the drain
",gemini/prompt2,0.850287914276123
go down in flames,Ser derrotado em chamas,To be defeated in flames,mistral/prompt1,0.8863523006439201
go down in flames,"Ir pelos ares.
",To go up in smoke.,gemini/prompt3,0.8886107206344601
go down in flames,"Ir pelos ares.
",To go up in smoke.,gemini/prompt4,0.88861083984375
go down in flames,despencar em chamas,to plummet in flames,qwen/prompt3,0.9015929698944091
go down in flames,cair em desgraça,to fall from grace,gpt/prompt3,0.9117140173912041
go down in flames,Abaixem-se em chamas,♪ Down in flames ♪,marian/,0.9219373464584351
go down in flames,Ir por água abaixo,Go down the drain.,gemma3/prompt1,0.9245274066925041
go down in flames,cair em desgraça,fall from grace,gpt/prompt1,0.928745687007904
go down in flames,cair em desgraça,fall from grace,gpt/prompt2,0.928745687007904
go down in flames,'Desmoronar em chamas',To crumble in flames,mistral/prompt4,0.9356558322906491
go down in flames,Descer em chamas,"""Descendo em chamas""",mistral/prompt2,0.938861489295959
go down in flames,ir para as chamas,go into the flames,gemmaX/,0.9441220760345451
go down in flames,ir para o chão em chamas,go down in flames,gpt/prompt4,0.9594070911407471
go down in flames,cair em chamas,go up in flames,qwen/prompt2,0.9698164463043211
go down in flames,perecer em chamas,perish in flames,qwen/prompt4,0.980836451053619
go down in flames,queimar em chamas,burn in flames,qwen/prompt1,0.99306309223175
call the shots,Tomar as decisões.,To make decisions.,llama/prompt1,0.588603377342224
call the shots,dar as ordens,"""Dare as ordens"" would be ""throw down the gauntlet.""",mistral/prompt4,0.6914840936660761
call the shots,Tomar as rédeas,"""Take the reins""",mistral/prompt3,0.787572026252746
call the shots,Chamar as ordens.,Calling orders.,marian/,0.794755041599273
call the shots,"Dar as cartas
","To deal the cards
",gemini/prompt1,0.810215711593627
call the shots,dar as cartas,to deal the cards,gpt/prompt1,0.833678722381591
call the shots,dar as cartas,to deal the cards,gpt/prompt2,0.833678722381591
call the shots,ditar as regras,to dictate the rules,qwen/prompt3,0.850973486900329
call the shots,dar as cartas,to call the shots,gpt/prompt3,0.8598525524139401
call the shots,dar as cartas,to call the shots,gpt/prompt4,0.8598525524139401
call the shots,Discute.,Have a talk,meta/,0.865871906280517
call the shots,"Dar as cartas
",To call the shots,gemini/prompt4,0.870335757732391
call the shots,ditar as regras,make the rules,qwen/prompt1,0.8709591031074521
call the shots,Tomar as rédeas,Assume the reins.,llama/prompt3,0.8804597854614251
call the shots,"Dar as ordens.
",To give the orders.,gemma3/prompt2,0.883066654205322
call the shots,Tomar as decisões,Make decisions,mistral/prompt1,0.8879642486572261
call the shots,Tomar as decisões,Make decisions,mistral/prompt2,0.8879642486572261
call the shots,dar as cartas,deal the cards,qwen/prompt4,0.8880183696746821
call the shots,Dar as cartas.,To hold the cards.,gemma3/prompt3,0.892580270767211
call the shots,"Dar as cartas.
",To call the shots.,gemini/prompt3,0.8930411338806151
call the shots,"Comandar a situação, tomar as decisões cruciais, ter o controle do processo.","""Control the situation, make the critical decisions, have control of the process.""",llama/prompt2,0.893617153167724
call the shots,Dar as ordens,Ligar o interruptor,llama/prompt4,0.895587563514709
call the shots,chamar as cartas,calling the cards,gemmaX/,0.9119994640350341
call the shots,Dar as cartas.,To call the shots.,gemma3/prompt1,0.9333165884017941
call the shots,"Dar as cartas
","Deal the cards
",gemini/prompt2,0.939415693283081
call the shots,"Dar as cartas.
",Call the shots.,gemma3/prompt4,0.9531817436218261
call the shots,dirigir os acontecimentos,steer the events,qwen/prompt2,0.973382055759429
blowing off steam,"Desabafar
","To vent
",gemini/prompt1,0.705799460411071
blowing off steam,"Desabafar
",To unburden oneself.,gemini/prompt4,0.7062406539916991
blowing off steam,Desanuviar a alma.,Clear the soul.,gemma3/prompt4,0.739848315715789
blowing off steam,desabafando,venting,qwen/prompt1,0.768687725067138
blowing off steam,desabafar,venting,gemmaX/,0.7748260498046871
blowing off steam,desabafar,venting,gpt/prompt2,0.7748260498046871
blowing off steam,esticar os músculos,stretch your muscles,qwen/prompt4,0.7794811725616451
blowing off steam,• emite um som com um estímulo de ventilação.,• generate a sound with a stimulating vent,meta/,0.7906688451766961
blowing off steam,"Botar a raiva pra fora.
",Let the beast out.,gemini/prompt3,0.7934692502021791
blowing off steam,desabafar,to vent,gpt/prompt1,0.794771552085876
blowing off steam,"Desabafar.
",Vent.,gemma3/prompt1,0.811700463294982
blowing off steam,"Desabafar.
",Vent.,gemma3/prompt2,0.811700463294982
blowing off steam,"Desabafando
","Unburdening
",gemini/prompt2,0.813627839088439
blowing off steam,Descarrilar,Descarrilar → Derail,mistral/prompt3,0.841293573379516
blowing off steam,desencanando,unplugging,qwen/prompt2,0.8455317020416261
blowing off steam,descarregar frustração,Release frustration,mistral/prompt2,0.8637704253196711
blowing off steam,soltar a pressão,let off steam,gpt/prompt4,0.900489687919616
blowing off steam,Desabafar,"""Blow off steam""",llama/prompt3,0.9262332916259761
blowing off steam,Soltar a pressão.,Let go of the steam.,gemma3/prompt3,0.9342819452285761
blowing off steam,descarregar vapor,Let off steam,mistral/prompt4,0.96083128452301
blowing off steam,desabafar o vapor,deactivate the steam,marian/,0.961219131946563
blowing off steam,Desafogar a tensão.,Easing the tension.,llama/prompt1,0.964728951454162
blowing off steam,Desanar a vapor,"""Let it steam off""",llama/prompt4,0.9680371284484861
blowing off steam,liberando pressão,releasing pressure,qwen/prompt3,0.9694830775260921
blowing off steam,despejar a pressão,release the pressure,gpt/prompt3,0.9710754156112671
blowing off steam,Solta vapor.,Release steam.,llama/prompt2,0.9773424863815301
blowing off steam,Descarregar vapor,Discharge steam,mistral/prompt1,0.9849169254302971
by a long shot,De forma alguma.,Not on your life.,gemma3/prompt4,0.608600616455078
by a long shot,"De forma alguma.
",Not a chance.,gemma3/prompt3,0.649227499961853
by a long shot,Por um fio,Thread the needle,mistral/prompt4,0.745097339153289
by a long shot,À distância de uma eternidade,"""Eternity's length away""",llama/prompt3,0.75160151720047
by a long shot,A longo bombardeio.,Long and drawn-out siege.,llama/prompt4,0.8007043600082391
by a long shot,A légua e tal.,A mile and more.,mistral/prompt3,0.8009948730468751
by a long shot,Por um tiro no escuro,♪ For a shot in the dark ♪,marian/,0.8644031286239621
by a long shot,"De maneira alguma.
",No way.,gemma3/prompt1,0.8659058809280391
by a long shot,"De maneira alguma.
",No way.,gemma3/prompt2,0.865907251834869
by a long shot,Muito longe.,- Too far away for me.,meta/,0.8703289628028871
by a long shot,Com larga vantagem.,"""With a clear advantage.""",mistral/prompt2,0.9098076820373531
by a long shot,Por muito longe,"A long, long way.",llama/prompt2,0.9367660284042351
by a long shot,a longe de qualquer dúvida,beyond any shadow of a doubt,qwen/prompt4,0.9405267238616941
by a long shot,De longe,From a distance.,llama/prompt1,0.9495406150817871
by a long shot,"De longe
","From afar
",gemini/prompt1,0.9527089595794671
by a long shot,"De longe
","From afar
",gemini/prompt2,0.9527089595794671
by a long shot,"De longe.
",From a distance.,gemini/prompt4,0.9633401036262511
by a long shot,"De longe.
",From a distance.,gemini/prompt3,0.9633401632308961
by a long shot,De longe,From afar,mistral/prompt1,0.9701101779937741
by a long shot,De longe,From a distance,qwen/prompt2,0.97303020954132
by a long shot,por uma margem considerável,by a considerable margin,qwen/prompt3,0.9815809726715081
by a long shot,por uma grande margem,by a large margin,gemmaX/,0.992866516113281
by a long shot,de longe,from afar,gpt/prompt1,1.0
by a long shot,de longe,from afar,gpt/prompt2,1.0
by a long shot,de longe,from afar,gpt/prompt3,1.0
by a long shot,de longe,from afar,gpt/prompt4,1.0
by a long shot,de longe,from afar,qwen/prompt1,1.0
ants in your pants,Nervos à flor da pele,On edge.,gemma3/prompt2,0.341998815536499
ants in your pants,Nervos à flor da pele,On edge.,gemma3/prompt1,0.341999173164367
ants in your pants,Pulando a fralda.,Letting one's hair down.,gemma3/prompt4,0.46248453855514504
ants in your pants,"Bichos carpinteiros.
",Woodpeckers.,gemini/prompt4,0.5411967039108271
ants in your pants,Formigas na cueca.,Rush to judgment.,llama/prompt4,0.557804942131042
ants in your pants,inquietação,restlessness,qwen/prompt1,0.5655356645584101
ants in your pants,"Agitação de pernas.
",Restless legs' hum.,gemma3/prompt3,0.566423177719116
