indice,ingles_original,melhor_trad,outra_trad,melhor_modelo,melhor_prompt,outro_modelo,outro_prompt,parascore
2242,"As Critiques of UN Peacekeeping Missions Grow, Africa Seeks Peace on its own Terms","À medida que as críticas às missões de paz da ONU aumentam, África busca a paz em seus próprios termos.","As Críticas às Missões de Paz da ONU Ganham Corpo, a África Busca a Paz por Seus Próprios Caminhos.",gemini,prompt2,gemma3,prompt4,0.9062
2568,Trump working hard to ensure USA remains most hated country in the world,Trump trabalhando duro para garantir que os EUA continuem sendo o país mais odiado do mundo.,Trump trabalha duro para fincar a bandeira da antipatia americana no pódio global.,gemma3,prompt2,gemini,prompt4,0.9061
694,Could One of These Four Screenplays Win the Oscar?,"""Poderia um desses quatro roteiros ganhar o Oscar?""",Algum desses quatro roteiros fará chover a estatueta?,gpt,prompt2,gemini,prompt4,0.906
1641,"A Mysterious 3,000-Year-Old Castle Was Discovered Underwater In A Turkish Lake","Um misterioso castelo de 3.000 anos foi descoberto debaixo d""água em um lago turco.","Um castelo de três milênios, um enigma adormecido nas águas turcas, veio à tona.",gemmaX,sem_prompt,gemini,prompt4,0.9059
1118,Friend of Joy-Anna Duggar reveals shocking secret about her pregnancy,Amiga de Joy-Anna Duggar revela segredo chocante sobre sua gravidez.,Amigo(a) de Joy-Anna Duggar revela segredo chocante sobre sua gravidez.,gemini,prompt2,gemma3,prompt2,0.9058
1620,House Republicans Release Secret Memo Accusing Russia Investigators of Bias,Republicanos da Câmara divulgam memorando secreto acusando investigadores russos de parcialidade.,Republicanos da Câmara Despejam o Lixo da Desconfiança sobre Investigadores da Rússia.,gemmaX,sem_prompt,gemini,prompt4,0.9058
1378,Hate Group's Email Uses Nazi Imagery to Denounce LGBT People,E-mail de grupo de ódio usa imagens nazistas para denunciar pessoas LGBT.,E-mail de Grupo de Ódio Usa Imagens Nazistas para Condenar Pessoas LGBT.,gemmaX,sem_prompt,gemma3,prompt4,0.9057
2549,Politicians Could Learn a Lot From Greg Kraut Campaign,Políticos Poderiam Aprender Muito com a Campanha de Greg Kraut.,Os políticos poderiam aprender muito com a campanha de Greg Kraut,gemini,prompt2,gemmaX,sem_prompt,0.9057
1684,10 Ways My Wife And I Cut Our Grocery Bill By 75 Percent,10 maneiras pelas quais minha esposa e eu reduzimos nossa conta de supermercado em 75%.,10 Maneiras de Como Minha Esposa e Eu Cortamos Nossa Conta do Mercado em 75 Por Cento,gemmaX,sem_prompt,gpt,prompt4,0.9056
1684,10 Ways My Wife And I Cut Our Grocery Bill By 75 Percent,10 maneiras pelas quais minha esposa e eu reduzimos nossa conta de supermercado em 75%.,10 Formas Pelo Qual Minha Esposa e Eu Reduzimos Nossa Conta de Supermercado em 75 Por Cento.,gemmaX,sem_prompt,gemma3,prompt4,0.9056
672,Paypal is canceling white supremacists' accounts and the alt-right is pissed,O PayPal está cancelando contas de supremacistas brancos e a alt-right está furiosa.,"O PayPal está fechando as torneiras da extrema-direita, e a panela de pressão explodiu.",gpt,prompt2,gemini,prompt4,0.9054
1663,Israel's Netanyahu Expresses Hope for US Peace Push in Middle East,Netanyahu de Israel expressa esperança por iniciativa de paz dos EUA no Oriente Médio.,"""Netanyahu de Israel expressa esperança por um esforço de paz dos EUA no Oriente Médio.""",gemini,prompt2,gpt,prompt2,0.9054
2442,When To Use The ‘Tell Me About Yourself’ Pitch,"Quando usar a apresentação ""Conte-me sobre você.""","Quando Usar o Discurso ""Fale Sobre Você""",gemmaX,sem_prompt,gemma3,prompt2,0.9052
1706,This Simple Shopping Trick Will Save You Loads of Money,Este simples truque de compras irá poupar-lhe muito dinheiro.,Este Truque de Compras Simples Vai Encher Seus Bolsos de Economia.,gemmaX,sem_prompt,gemma3,prompt4,0.9051
2442,When To Use The ‘Tell Me About Yourself’ Pitch,"Quando usar a apresentação ""Conte-me sobre você.""","Quando Desembainhar o Discurso ""Conte-me Sobre Si""",gemmaX,sem_prompt,gemma3,prompt4,0.9051
1695,How universal background checks could have stopped Sutherland Springs,Como os controlos universais de antecedentes poderiam ter impedido Sutherland Springs.,Como um raio de sol na escuridão de Sutherland Springs.,gemmaX,sem_prompt,gemini,prompt4,0.905
1046,"Days of Our Lives' spoilers: Ben returns, reveals stunning news about Will",Days of Our Lives: Ben regressa e revela notícias surpreendentes sobre Will.,"O retorno de Ben traz consigo um trovão, revelando notícias que esmagam o coração sobre Will.",gemmaX,sem_prompt,gemini,prompt4,0.9049
1684,10 Ways My Wife And I Cut Our Grocery Bill By 75 Percent,10 maneiras pelas quais minha esposa e eu reduzimos nossa conta de supermercado em 75%.,10 Maneiras de Eu e Minha Esposa Reduzirmos Nossa Conta de Mercado em 75 Por Cento,gemmaX,sem_prompt,gemini,prompt2,0.9049
2159,‘O Canada’ Will Become Gender Neutral With New Lyrics,"""O Canada"" será neutro em termos de género com novas letras.","""‘O Canada’ será tornada neutra em termos de gênero com novas letras.""",gemmaX,sem_prompt,gemma3,prompt2,0.9049
1038,David Beckham Shows Off a Perfectly Accessorized Summer Suit,David Beckham Exibe um Terno de Verão Perfeitamente Acessoriado.,David Beckham mostra um fato de verão com acessórios perfeitos,gemma3,prompt2,gemmaX,sem_prompt,0.9043
2359,"Paulina Gretzky Busts Out Her Red, White And Blue Bikini For The 4th Of July","Paulina Gretzky exibe seu biquíni vermelho, branco e azul para o 4 de julho.","Paulina Gretzky Desfila Seu Biquíni Vermelho, Branco e Azul para o 4 de Julho.",gemma3,prompt2,gemma3,prompt4,0.9043
2501,Cleveland Cavaliers news: Several teams want Shumpert but under one condition,"Notícias do Cleveland Cavaliers: Várias equipes querem Shumpert, mas sob uma condição.","Vários times cobiçam Shumpert, mas com uma condição: que ele caminhe pela corda bamba.",gemini,prompt2,gemini,prompt4,0.9043
2182,Al Franken Uses The Word ‘I’ 61 Times During Resignation Speech,"Al Franken usa a palavra ""eu"" 61 vezes durante o discurso de renúncia.",Al Franken Usa a Palavra 'Eu' 61 Vezes Durante o Discurso de Renúncia,gpt,prompt2,gpt,prompt4,0.9041
2182,Al Franken Uses The Word ‘I’ 61 Times During Resignation Speech,"Al Franken usa a palavra ""eu"" 61 vezes durante o discurso de renúncia.",Al Franken Usa a Palavra 'Eu' 61 Vezes Durante o Discurso de Renúncia,gpt,prompt2,gemini,prompt2,0.9041
2234,How Much Can the Youth Vote Actually Help Democrats?,"""Quanto o voto da juventude pode realmente ajudar os democratas?""","Até que ponto o voto jovem pode, de fato, dar uma rasteira nos democratas?",gpt,prompt2,gemma3,prompt4,0.904
714,Lavar Ball Discusses His Son Getting Arrested In China,Lavar Ball discute a prisão de seu filho na China.,Lavar Ball Discute a Prisão do Filho na China: Lavar Ball Fala Sobre o Filho Desembarcar nas Grelhas da China.,gemini,prompt2,gemma3,prompt4,0.9038
1674,"One Tree Planting Drone Will Plant 36,000 Trees in a Day",Um drone plantador de árvores plantará 36.000 árvores em um dia.,"Um exército alado semeará a esperança, plantando 36 mil sementes de futuro em um só dia.",gemini,prompt2,gemma3,prompt4,0.9037
2353,Scarborough: Ted Cruz Should Tell His Donors To ‘Go Straight To Hell’ [VIDEO],"Scarborough: Ted Cruz deveria dizer aos seus doadores para ""irem direto para o inferno"" [VÍDEO].",Scarborough: Ted Cruz Deveria Dizer Aos Seus Doadores Para ‘Irem Para o Inferno’ [VÍDEO],gemini,prompt2,gpt,prompt4,0.9035
2466,Google sets up cloud computing data center in London,Google instala centro de dados de computação em nuvem em Londres.,Google fincou raízes na nuvem em Londres.,gemini,prompt2,gemini,prompt4,0.9035
240,"Alan Sagner, Who Revitalized the Port Authority, Dies at 97","Alan Sagner, que revitalizou a Autoridade Portuária, morre aos 97 anos.","Alan Sagner, o Arquiteto da Revitalização da Autoridade Portuária, Parte aos 97 Anos.",gemmaX,sem_prompt,gemini,prompt4,0.9034
717,Kevin McCarthy: Tax Reform Will Help Innovation and Entrepreneurship,Kevin McCarthy: Reforma fiscal ajudará inovação e empreendedorismo.,A reforma tributária abrirá espaço para a inventividade e o espírito empreendedor florescerem.,gemmaX,sem_prompt,gemma3,prompt4,0.9034
1481,Bulgaria Government Shocked To Discover It Owns $$3 Billion In Bitcoin,Governo da Bulgária fica chocado ao descobrir que possui US$ 3 bilhões em Bitcoin.,O governo búlgaro acorda para a mina de ouro em sua própria garagem: descobre ter 3 bilhões de dólares em Bitcoin.,gemmaX,sem_prompt,gemini,prompt4,0.9034
1195,These Naked Porn Stars Will Help You Understand Net Neutrality [NSFW],Estas estrelas porno nuas ajudar-vos-ão a compreender a neutralidade da Internet [NSFW].,Essas Atrizes Porno Despidas Vão Ajudá-lo a Entender a Neutralidade da Rede [NSFW],gemmaX,sem_prompt,gemma3,prompt4,0.903
1120,Kim Kardashian flaunts her weight loss success in a bikini,Kim Kardashian ostenta o seu sucesso na perda de peso num biquíni.,"Kim Kardashian exibe a silhueta enxuta em biquíni, ostentando a recompensa da dedicação.",gemmaX,sem_prompt,gemma3,prompt4,0.9029
1140,Jennifer Lopez Wants to Leave Her New York Penthouse Behind,Jennifer Lopez quer deixar seu penthouse em Nova York para trás.,Jennifer Lopez Quer Deixar Seu Penthouse de Nova York Para Trás.,gpt,prompt2,gpt,prompt4,0.9027
2231,Private School Teacher Teacher FIRED After A Father Discovered These Inappropriate Selfies [PHOTOS],Professora de escola privada demitida depois que um pai descobriu essas selfies inapropriadas [FOTOS].,Professora de Escola Particular DEMITIDA Após Pai Descobrir Selfies Impróprias [FOTOS],gemmaX,sem_prompt,gemini,prompt4,0.9025
1479,"Riton USA Announces the Launch of a New, Easy to Use Website",A Riton USA anuncia o lançamento de um novo site fácil de usar.,A Riton USA Anuncia o Lançamento de um Novo Site Fácil de Usar.,gemma3,prompt2,gpt,prompt2,0.9022
1709,Communist West Point grad was inspired to infiltrate military by Chelsea Manning,Graduado comunista de West Point foi inspirado a infiltrar-se no exército por Chelsea Manning.,"Um pupilo de West Point, temperado pelo comunismo, sentiu-se chamado a espreitar as entranhas militares, guiado pela sombra de Chelsea Manning.",gemmaX,sem_prompt,gemma3,prompt4,0.902
1111,Democratic Senators Accepted Thousands From Tony Podesta For 2018 Campaigns,Senadores democratas aceitaram milhares de dólares de Tony Podesta para as campanhas de 2018.,Senadores Democratas Aceitaram Milhares de Tony Podesta Para Campanhas de 2018,gemmaX,sem_prompt,gemini,prompt2,0.9019
2162,70 Percent Of Italians Think The Country Has Taken Too Many Migrants,70% dos italianos acham que o país recebeu migrantes demais.,Setenta por cento dos italianos sentem que o país acolheu mais do que pode aguentar.,gpt,prompt2,gemma3,prompt4,0.9019
2446,The Plaza Loses Its Luster as a Real Estate Investment,O Plaza perde seu brilho como investimento imobiliário.,A Praça Perde seu Brilho como um Investimento Imobiliário.,gemini,prompt2,gpt,prompt2,0.9019
568,Vector Network Analyzer Market to Reflect Impressive Growth Rate During 2017 – 2025,"""O mercado de Analisadores de Rede de Vetores deve refletir uma impressionante taxa de crescimento durante 2017 – 2025.""",O Mercado de Analisadores de Rede Vetorial Refletirá um Impressionante Taxa de Crescimento Durante 2017 – 2025.,gpt,prompt2,gpt,prompt4,0.9018
2341,Seth Abramson carefully lists out the evidence proving DJT is innocent:,Seth Abramson lista cuidadosamente as provas que demonstram que DJT é inocente:,"Seth Abramson traça, com minúcia, o caminho das pedras que desfaz a acusação contra DJT.",gemini,prompt2,gemma3,prompt4,0.9017
64,Fox News allegedly published a fake article in favor of Trump,A Fox News supostamente publicou um artigo falso em favor de Trump.,"A Fox News, dizem as más línguas, soltou uma nota falsa em louvor a Trump.",gemini,prompt2,gemini,prompt4,0.9016
687,Dragon Ball Super' new spoiler explains the Caulifla-Kale relationship,Novo spoiler de Dragon Ball Super explica a relação Caulifla-Kale.,O novo spoiler de 'Dragon Ball Super' explica a relação entre Caulifla e Kale.,gemini,prompt2,gpt,prompt2,0.9016
1483,BTS enters Billboard's Hot 100 charts with title track 'DNA',"BTS entra na lista Hot 100 da Billboard com a faixa-título ""DNA.""",BTS crava seu nome no quadrão de honra da Billboard com o hino 'DNA'.,gemmaX,sem_prompt,gemma3,prompt4,0.9015
1642,Name Me One Way ETs Have Saved This Planet – Part 1/2,Diga-me uma maneira como os ETs salvaram este planeta – Parte 1/2.,"Diga-me uma Maneira, ETs, em que Salvaram Este Planeta – Parte 1/2",gemmaX,sem_prompt,gemma3,prompt4,0.9011
945,There is no reason for the health insurance industry to exist,Não há razão para a indústria de seguros de saúde existir.,O plano de saúde é o imperador sem roupa.,gemini,prompt2,gemini,prompt4,0.9009
955,Fired TV Reporter: I’ve Received Thousands of ‘Sexual and Violent’ Threats,"Repórter de TV despedida: recebi milhares de ameaças ""sexuais e violentas.""","Repórter de TV Demitido: Recebi milhares de ""pedradas"" sexuais e violentas.",gemmaX,sem_prompt,gemini,prompt4,0.9003
1572,Catholics encounter the homeless on the streets of Hollywood,Católicos encontram os sem-abrigo nas ruas de Hollywood.,Católicos se deparam com a miséria na passarela da fama.,gemmaX,sem_prompt,gemini,prompt4,0.9001
2495,These Two Reports Reveal New Details About Trump Associates’ Contacts With Russia,Esses dois relatórios revelam novos detalhes sobre os contatos de associados de Trump com a Rússia.,Estes Dois Relatórios Revelam Novos Detalhes Sobre os Contatos dos Associados de Trump com a Rússia.,gpt,prompt2,gpt,prompt4,0.9001
1706,This Simple Shopping Trick Will Save You Loads of Money,Este simples truque de compras irá poupar-lhe muito dinheiro.,Este Simples Truque de Compras Vai te Economizar uma Fortuna,gemmaX,sem_prompt,gemini,prompt2,0.9
1405,Orange County Board of Education Reverses Position and Bans Confederate Flag,Conselho de Educação do Condado de Orange Revê Posição e Proíbe a Bandeira Confederada.,A Junta Educacional de Orange County joga a bandeira confederada no lixo.,gpt,prompt2,gemini,prompt4,0.8998
1091,ISIS threatens Britain’s Prince George on messaging app Telegram,ISIS ameaça o príncipe George da Grã-Bretanha na aplicação de mensagens Telegram.,O Estado Islâmico lança sombra sobre o Príncipe George no Telegram.,gemmaX,sem_prompt,gemini,prompt4,0.8997
642,EPA Developed Neighborhood Risk Tool For Eight Years But Nobody Uses It,"""EPA desenvolveu ferramenta de risco para bairros durante oito anos, mas ninguém a utiliza.""","A ferramenta de risco de vizinhança, meticulosamente construída pela EPA ao longo de oito anos, jaz esquecida.",gpt,prompt2,gemma3,prompt4,0.8996
254,Cernovich Promises to Expose Top Democrat Accused of Sexual Harassment Tonight,Cernovich promete expor hoje um democrata de topo acusado de assédio sexual.,Cernovich Promete Revelar Democrata de Ponta Acusado de Assédio Sexual Nesta Noite.,gemmaX,sem_prompt,gemma3,prompt4,0.8994
1038,David Beckham Shows Off a Perfectly Accessorized Summer Suit,David Beckham Exibe um Terno de Verão Perfeitamente Acessoriado.,David Beckham exibe um terno de verão perfeitamente accessorizado.,gemma3,prompt2,gemini,prompt2,0.899
419,Google Home Mini affected with bug that records conversations,Google Home Mini afetado por bug que grava conversas.,"O Google Home Mini enguiçou, gravando as confidências.",gemini,prompt2,gemma3,prompt4,0.8988
