indice,dataset,modelo,prompt,ingles_original,portugues_traduzido,label,xcomet_xl
1548,newsmet,gemini,prompt4,So who’s buying CNN’s explanation for the anti-Trump tweet from @AndersonCooper,"Então, quem está comprando a lorota da CNN sobre o tuíte anti-Trump do @AndersonCooper?
",0,887
437,newsmet,gemini,prompt4,Strong Yuan Could Open Door to Relaxing Currency Curbs,"O Yuan forte pode abrir as portas para afrouxar as amarras cambiais.
",0,884
1043,newsmet,gpt,prompt4,Study Reveals Stunning Truth About The Environmental Impacts Of Tobacco,Estudo Revela Impressionante Verdade Sobre os Impactos Ambientais do Tabaco,0,883
151,newsmet,gemini,prompt4,Marco Rubio still harbors doubts about Jim Bridenstine for NASA administrator,"Marco Rubio ainda tem um pé atrás com Jim Bridenstine para administrador da NASA.
",0,881
14,newsmet,gpt,prompt4,Blog: The avalanche begins: Turkey dumps Paris Accord following US,A avalanche começa: Turquia abandona o Acordo de Paris seguindo os passos dos EUA.,0,878
1367,newsmet,gemini,prompt2,Bob Marley Comes Alive in This Collection of Interviews With the People Who Knew Him Best,Bob Marley Revive Nesta Coletânea de Entrevistas com Quem Melhor o Conheceu.,0,877
1082,newsmet,gpt,prompt4,Wells Fargo Just Reported The Worst Mortgage Number Since The Financial Crisis,O Wells Fargo Acabou de Revelar o Pior Número de Hipotecas Desde a Crise Financeira.,0,877
2001,newsmet,gemini,prompt4,‘Trump Wants to End Legal Immigration to the U.S.’,"Trump deseja cortar as asas da imigração legal nos EUA.
",0,876
1085,newsmet,gpt,prompt4,Grigor Dimitrov wins the 2017 Cincinnati Masters over Nick Kyrgios,Grigor Dimitrov conquista o Masters de Cincinnati de 2017 sobre Nick Kyrgios.,0,872
2149,newsmet,gemma3,prompt4,Alex Jones hyped fake news about ‘black gangs’ looting after Hurricane Harvey,"Alex Jones espalhando notícias falsas infladas sobre ""gangues negras"" saqueando após o Furacão Harvey.",0,872
1127,newsmet,gemma3,prompt4,Every Republican should know Dictionary.com's 2017 Word of the Year,"Todo republicano deveria conhecer a Palavra do Ano de 2017 do Dictionary.com: **""Contraterra""**.",0,871
1508,newsmet,gemini,prompt4,Court denies all Peanut Corp. of America criminal appeals,"A justiça enterra de vez os apelos criminais da Peanut Corp. of America.
",0,869
2146,newsmet,gpt,prompt4,Photogallery - Donald Trump will not visit London to declare open the new US embassy,Galeria de fotos - Donald Trump não visitará Londres para inaugurar a nova embaixada dos EUA.,0,866
2324,newsmet,gpt,prompt4,THE NEW IPHONE X WILL BE LEAVING ITS “MARK” IN THE TECHNOLOGY SPACE,"O NOVO IPHONE X DEIXARÁ SUA ""MARCA"" NO MUNDO DA TECNOLOGIA.",0,865
2082,newsmet,gemma3,prompt4,Stephen Curry thinks the Boston Celtics could make the NBA Finals,Stephen Curry acredita que os Boston Celtics têm tudo para chegar ao topo do pódio na NBA.,0,865
1123,newsmet,gemma3,prompt4,Congress Paid $265K in Sexual Harassment Claims Over Last Decade,O Congresso pagou 265 mil dólares em indenizações por assédio sexual na última década.,0,864
315,newsmet,gemini,prompt4,"America's Most Dangerous Politician, Kris Kobach, moves to redefine Democracy","O político mais perigoso da América, Kris Kobach, tenta reescrever as regras do jogo democrático.
",0,863
1470,newsmet,gemmaX,sem_prompt,Lufthansa to Buy Units of Air Berlin for $249 Million,Lufthansa compra unidades da Air Berlin por 249 milhões de dólares,0,862
1205,newsmet,gpt,prompt4,The Elite Are Doing Their All To Ensure Americans Only Have Fake News,A Elite Está Fazendo de Tudo Para Garantir Que os Americanos Só Tenham Notícias Falsas.,0,858
624,newsmet,gemma3,prompt4,Robin Bell projects new messages onto Trump Int'l Hotel in DC,Robin Bell lança novas projeções sobre o Hotel Trump International em DC.,0,858
328,newsmet,gpt,prompt2,Joy Ann Reid unleashes 42 tweets about the 'rigged' DNC—that all sides may want to read,Joy Ann Reid dispara 42 tweets sobre o 'DNC manobrado'—que todos os lados podem querer ler.,0,856
200,newsmet,gpt,prompt4,Why the 6mm Creedmoor is poised to take the gun world by storm,Por que o 6mm Creedmoor está prestes a agitar o mundo das armas.,0,854
1925,newsmet,gpt,prompt4,"Pelosi, House Democrats Display “Political Desperation” Over Tax Reform Plan","Pelosi e os Democratas da Câmara Exibem ""Desespero Político"" Sobre o Plano de Reforma Tributária",0,853
1436,newsmet,gemma3,prompt4,Apple is expected to unveil the iOS 11 & iPhone 8 next month,A Apple deve desfolhar a iOS 11 & iPhone 8 no mês que vem.,0,852
515,newsmet,gemma3,prompt4,Trump admin. signals states can tie Medicaid to work,A administração Trump dá o aval para que os estados condicionem o Medicaid ao trabalho.,0,851
989,newsmet,gemma3,prompt4,US congress threatens to cut payments to Iraqi Kurds,"O Congresso americano aperta o cerco, ameaçando fechar a torneira de pagamentos para os curdos iraquianos.
",0,849
1939,newsmet,gpt,prompt4,"Democratic senator: Reports are true. Trump said 'hate-filled, vile, and racist' things.","Senador democrata: Os relatos são verdadeiros. Trump disse coisas 'cheias de ódio, odiosas e racistas'.",0,846
1512,newsmet,gemma3,prompt4,Photogallery - Disney to end streaming partnership with Netflix by 2019,Galeria de Fotos – Disney se despede do streaming da Netflix até 2019.,0,845
1726,newsmet,gpt,prompt4,Donald Trump took $$107 million promised to charities ... and kept it,Donald Trump pegou os 107 milhões de dólares prometidos a instituições de caridade... e ficou com eles.,0,841
981,newsmet,gemini,prompt4,Photogallery - Chinese workers expose physical and verbal abuse at Ivanka Trump factory,"Galeria de Fotos - Operários chineses revelam o inferno de agressões físicas e verbais na fábrica de Ivanka Trump.
",0,838
1571,newsmet,gemini,prompt2,Team Wilson Combat Brings Home IDPA National Championship Titles,Equipe Wilson Combat conquista títulos no Campeonato Nacional IDPA.,0,838
7,newsmet,gemma3,prompt4,"Understand the Philipppines, and you understand the new multipolar world order",Compreender as Filipinas é desvendar o mapa-múndi em transformação.,0,837
1522,newsmet,gemma3,prompt4,Future Apple Macs to make adjusting volume very easy,"Para os Macs da Apple do futuro, domar o volume será moleza.",0,836
1789,newsmet,gpt,prompt4,Uber CEO Travis Kalanick Takes Leave After Eric Holder Report,"CEO da Uber, Travis Kalanick, tira uma pausa após o relatório de Eric Holder.",0,834
639,newsmet,gemmaX,sem_prompt,Raqqah Sheiks change sides as easily as the opposition groups do,Sheiks de Raqqah mudam de lado tão facilmente quanto os grupos da oposição,0,832
38,newsmet,gpt,prompt4,Why Jeff Bezos Barely Made Harvard’s 2017 Top 100 CEOs List,Por que Jeff Bezos mal passou pelo crivo da lista dos 100 melhores CEOs de Harvard em 2017.,0,831
432,newsmet,gemini,prompt4,Why is Emma Stone helping to defile our daughters?,"Por que Emma Stone está ajudando a envenenar a alma de nossas filhas?
",0,822
589,newsmet,gemma3,prompt4,Prince Harry and Meghan Markle Were Caught Kissing in Toronto,"O príncipe Harry e Meghan Markle foram flagrados trocando beijos em Toronto.
",0,822
1943,newsmet,gemma3,prompt4,"Republicans cut to Student Tax Break means, “the end of research in the United States.”",O corte republicano no benefício fiscal estudantil anuncia o fim da ciência nos Estados Unidos.,0,821
1353,newsmet,gemma3,prompt4,Canada Wants a New Nafta to Include Gender and Indigenous Rights,O Canadá almeja um novo NAFTA que abrace direitos de gênero e indígenas.,0,819
342,newsmet,gemini,prompt4,China Denies Rex Tillerson’s Accusations of Predatory Economic Policy,"A China nega as acusações de Rex Tillerson sobre políticas econômicas predatórias, lavando as mãos da sujeira.
",0,818
2155,newsmet,gemma3,prompt4,Iran’s President Rouhani accuses US of undermining nuclear deal,"O presidente iraniano, Rohani, acusa os EUA de sabotarem o acordo nuclear.",0,814
2355,newsmet,gemma3,prompt4,New York City is going to create solar rooftops on public housing for community use,"Nova York vai tecer painéis solares sobre os lares públicos, um manto de luz para o uso da comunidade.",0,813
705,newsmet,gpt,prompt4,Even America is ignoring their President Donald Trump Climate Change,Até mesmo a América está virando as costas para seu Presidente Donald Trump em relação às Mudanças Climáticas.,0,812
2247,newsmet,gemma3,prompt4,"For some victims, reporting a rape can bring doubt, abuse — and even prosecution","Para algumas vítimas, denunciar uma agressão sexual pode despertar a sombra da dúvida, o açoite do desprezo – e até a fúria da própria justiça.",0,811
717,newsmet,gemma3,prompt4,Kevin McCarthy: Tax Reform Will Help Innovation and Entrepreneurship,"A reforma tributária abrirá espaço para a inventividade e o espírito empreendedor florescerem.
",0,808
1233,newsmet,gpt,prompt4,When Californians Led The Way On Campus Civil Rights,Quando os californianos abriram caminho nos direitos civis no campus.,0,804
997,newsmet,gpt,prompt4,Meet The American Hero Who Led A Bayonet Charge In WWII,Conheça o herói americano que comandou uma investida de baioneta na Segunda Guerra Mundial.,0,802
253,newsmet,gpt,prompt4,"More than a week later, we still don't know who joined the conspiracy at Trump Tower","Mais de uma semana depois, ainda não sabemos quem embarcou na conspiração na Trump Tower.",0,799
1362,newsmet,gemini,prompt4,Twitter blames human error for deactivation of President Trump’s personal account; Updated,"O Twitter atribui a erro humano a desativação da conta pessoal do Presidente Trump; Atualizado.
",0,798
335,newsmet,gemmaX,sem_prompt,Jimmy Kimmel adds his voice in support of the Children's Health Insurance Program,Jimmy Kimmel junta-se ao apoio ao Programa de Seguro de Saúde Infantil,0,798
283,newsmet,gemma3,prompt4,"Report: Matt Damon, Russell Crowe Helped Kill Harvey Weinstein Sexual Harassment Story in 2004",Relato: Matt Damon e Russell Crowe Ajudaram a Enterrar a História de Assédio Sexual de Harvey Weinstein em 2004.,0,797
119,newsmet,gemma3,prompt4,How Repealing Net Neutrality Can Kill Your Small Business,Como revogar a neutralidade da rede pode afundar seu pequeno negócio.,0,795
581,newsmet,gemma3,prompt4,Speak up before there is no one left to speak out for you,"Erga a voz antes que o silêncio cale a sua voz.
",0,792
2559,newsmet,gemini,prompt4,"New study finds aluminum in vaccines triggers autism, esp. in boys","Novo estudo acende a faísca do autismo em vacinas com alumínio, especialmente em meninos.
",0,789
2529,newsmet,gemma3,prompt4,Trump's 'fake news' awards put him in dictator territory,"Os prêmios de ""notícias falsas"" o colocam em campo de ditador.",0,785
413,newsmet,gemma3,prompt4,TV host Maria Menounos reveals battle with brain tumor,A apresentadora Maria Menounos revela a luta contra um tumor no cérebro.,0,782
1136,newsmet,gemma3,prompt4,Historians explain the difference between George Washington and Confederate monuments,Historiadores esclarecem a distância entre George Washington e os monumentos confederados.,0,781
1103,newsmet,gemini,prompt4,Jean-Claude Bastos de Morais extolls Ghana government for funding innovation,"Jean-Claude Bastos de Morais tece loas ao governo de Gana por injetar recursos na inovação.
",0,777
1920,newsmet,gpt,prompt4,People Are Destroying Their Keurig Coffee Makers in Bizarre Show of Support for Sean Hannity,As pessoas estão destruindo suas máquinas de café Keurig em um bizarro ato de apoio a Sean Hannity.,0,772
1303,newsmet,gemini,prompt2,Vatican Urges Online Protections for Kids amid Porn Scandal,Vaticano Urge Proteção Online para Crianças em Meio a Escândalo de Pornografia,0,770
813,newsmet,gemini,prompt4,"If You Have Kids, Share This Video With Them","Se você tem filhos, passe este vídeo para eles.
",0,769
2127,newsmet,gemini,prompt4,CBS shocked to find black Trump voters still behind the president 100%,"A CBS levou um choque de realidade ao constatar que os eleitores negros de Trump continuam firmes com o presidente, inabaláveis.
",0,767
2134,newsmet,gemma3,prompt4,What Trump Is Doing in Jerusalem and Why He Is Doing It,O que Trump está fazendo em Jerusalém e por que ele está fazendo isso.,0,765
1742,newsmet,gpt,prompt4,Thousands of DACA recipients are scrambling to make the Trump administration’s ‘unworkable and cruel’ deadline,Milhares de beneficiários do DACA estão correndo contra o tempo para cumprir o prazo 'impossível e cruel' da administração Trump.,0,757
1756,newsmet,gemini,prompt4,House Republican Cuts to Nutrition Assistance Would Harm Families in Every State,"As tesouradas dos republicanos da Câmara na assistência nutricional atirariam famílias em todos os estados na sarjeta.
",0,747
107,newsmet,gemma3,prompt4,Dragon Ball Super' Episode 118 photos leaked show Goku regained his strength,Fotos vazadas do Episódio 118 de Dragon Ball Super revelam que Goku recuperou a força vital.,0,746
2262,newsmet,gemini,prompt4,Does Anyone Actually Go Diving With a Dive Watch?,"Alguém realmente se aventura nas profundezas com um relógio de mergulho?
",0,744
649,newsmet,gemini,prompt4,US Republicans seek special counsel’s removal from Russia probe,"Republicanos americanos tentam cortar o mal pela raiz na investigação russa.
",0,738
289,newsmet,gemini,prompt4,"Trump administration threatens to shut down Palestinian office in Washington, D.C. – Dr. Rich Swier","A administração Trump ameaça ""fechar as cortinas"" do escritório palestino em Washington, D.C. - Dr. Rich Swier
",0,735
2171,newsmet,gpt,prompt4,James Cameron Sparks Outrage for Saying ‘Wonder Woman’ a ‘Step Backwards’ for Female Characters,James Cameron provoca indignação ao dizer que 'Mulher-Maravilha' é um 'passo para trás' para personagens femininas.,0,728
39,newsmet,gemini,prompt4,Actress Marla Adams shows her amazing range on 'The Young and the Restless',"A atriz Marla Adams demonstra toda a sua amplitude em 'The Young and the Restless'.
",0,725
2341,newsmet,gemini,prompt4,Seth Abramson carefully lists out the evidence proving DJT is innocent:,"Seth Abramson esmiúça a evidência que absolve DJT:
",0,724
1590,newsmet,gemini,prompt2,How the South Pacific Countries Are Selling Their Votes,Como os países do Pacífico Sul estão vendendo seus votos,0,723
2099,newsmet,gpt,prompt4,"Overwatch' sets new milestone for Blizzard, acquires 46 million users","Overwatch atinge um novo marco para a Blizzard, conquista 46 milhões de usuários.",0,722
1957,newsmet,gemma3,prompt4,How a Republican Idea for Reducing Medicare Costs Could Affect You,"Como uma Ideia Republicana para Reduzir os Custos do Medicare Pode Te Atingir.
",0,719
1509,newsmet,gemini,prompt4,Facebook is going to release 3000 ads used by Russians,"O Facebook vai desmascarar 3000 anúncios que os russos usaram para fisgar incautos.
",0,717
776,newsmet,gpt,prompt4,Saudi Government Takes Control of Binladin Group Construction Giant,O governo saudita assume as rédeas do gigante da construção Binladin.,0,713
1325,newsmet,gemini,prompt4,The Nation Hates Thanksgiving More Than Ever This Year,"A nação torce o nariz para o Dia de Ação de Graças como nunca antes neste ano.
",0,707
